measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Taiwan (Province of China),Both,All Ages,Depressive disorders,Number,2019,813045.0523,972533.0017,695403.7796
Prevalence,Pennsylvania,Both,All Ages,Depressive disorders,Number,2018,588842.24,647325.9142,539329.9671
Prevalence,Australia,Both,All Ages,Depressive disorders,Number,2019,1160299.837,1328150.689,1017525.853
Prevalence,North Africa and Middle East,Both,All Ages,Depressive disorders,Number,2019,26381708.37,30292297.9,22961939.05
Prevalence,Eastern Sub-Saharan Africa,Both,All Ages,Depressive disorders,Number,2019,14388927.57,16472150.34,12557345.76
Prevalence,New Mexico,Both,All Ages,Depressive disorders,Number,2019,120666.0925,132872.1919,109740.0399
Prevalence,Sonora,Both,All Ages,Depressive disorders,Number,2019,111542.2483,124612.1218,99675.40536
Prevalence,Michoac?n de Ocampo,Both,All Ages,Depressive disorders,Number,2019,169844.9959,188053.145,151960.9571
Prevalence,Hampshire,Both,All Ages,Depressive disorders,Number,2018,66092.96504,73599.30547,59287.25582
Prevalence,Banten,Both,All Ages,Depressive disorders,Number,2019,260772.0864,295298.2575,229872.9611
Prevalence,Bhutan,Both,All Ages,Depressive disorders,Number,2019,29646.42661,34288.86355,25792.64908
Prevalence,Russian Federation,Both,All Ages,Depressive disorders,Number,2019,5453827.172,6054629.754,4877643.065
Prevalence,Kagawa,Both,All Ages,Depressive disorders,Number,2018,23921.21666,26146.24836,21883.32472
Prevalence,Ghana,Both,All Ages,Depressive disorders,Number,2019,1137696.507,1323966.302,983710.6129
Prevalence,Santa Catarina,Both,All Ages,Depressive disorders,Number,2019,369027.5289,405051.7365,332590.4501
Prevalence,Wolverhampton,Both,All Ages,Depressive disorders,Number,2018,12273.9953,13711.67318,10943.2997
Prevalence,Thurrock,Both,All Ages,Depressive disorders,Number,2018,7807.616345,8747.291124,6984.882193
Prevalence,World Bank Regions,Both,All Ages,Depressive disorders,Number,2019,279378590,310006418.1,251401590.3
Prevalence,Alagoas,Both,All Ages,Depressive disorders,Number,2019,159872.0994,177001.7359,144739.78
Prevalence,HomaBay,Both,All Ages,Depressive disorders,Number,2019,44203.2136,49507.01272,39506.54518
Prevalence,Amap?,Both,All Ages,Depressive disorders,Number,2019,34812.07102,38700.39236,31281.48592
Prevalence,Nebraska,Both,All Ages,Depressive disorders,Number,2018,82435.70747,90452.2106,75215.76376
Prevalence,Mie,Both,All Ages,Depressive disorders,Number,2018,43668.13831,47808.0186,39854.37708
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Depressive disorders,Number,2018,4101.809885,4703.575799,3604.190552
Prevalence,Milton Keynes,Both,All Ages,Depressive disorders,Number,2018,12635.94553,14099.70577,11219.37945
Prevalence,?ita,Both,All Ages,Depressive disorders,Number,2019,28255.70148,30894.81373,25683.64115
Prevalence,Texas,Both,All Ages,Depressive disorders,Number,2019,1281096.544,1414153.886,1160456.674
Prevalence,West Virginia,Both,All Ages,Depressive disorders,Number,2018,102793.9125,112349.3041,94023.02831
Prevalence,New York,Both,All Ages,Depressive disorders,Number,2019,943446.463,1037476.829,857967.3461
Prevalence,Isle of Wight,Both,All Ages,Depressive disorders,Number,2018,6953.600207,7720.681178,6259.188425
Prevalence,Aomori,Both,All Ages,Depressive disorders,Number,2019,33304.52566,36407.20535,30269.84661
Prevalence,Mandera,Both,All Ages,Depressive disorders,Number,2018,78099.29352,88147.45675,68953.7391
Prevalence,Fiji,Both,All Ages,Depressive disorders,Number,2019,26362.48686,30959.85128,22641.63022
Prevalence,North Carolina,Both,All Ages,Depressive disorders,Number,2019,434774.8065,483822.7365,390446.4132
Prevalence,Croydon,Both,All Ages,Depressive disorders,Number,2018,17993.90653,20126.68243,16017.93274
Prevalence,South Sulawesi,Both,All Ages,Depressive disorders,Number,2019,216851.0206,244826.8343,191138.0238
Prevalence,Kumamoto,Both,All Ages,Depressive disorders,Number,2019,43586.09038,47470.54718,39635.72822
Prevalence,Algeria,Both,All Ages,Depressive disorders,Number,2019,1747189.373,2027853.849,1500536.955
Prevalence,West Papua,Both,All Ages,Depressive disorders,Number,2018,17749.60418,20169.83354,15558.0104
Prevalence,Southern Sub-Saharan Africa,Both,All Ages,Depressive disorders,Number,2019,3093151.409,3456710.261,2767345.484
Prevalence,Hokkaid?,Both,All Ages,Depressive disorders,Number,2019,134621.622,147396.3112,122116.4556
Prevalence,Scotland,Both,All Ages,Depressive disorders,Number,2019,252692.8194,287623.8715,220740.1188
Prevalence,Oman,Both,All Ages,Depressive disorders,Number,2018,186744.8402,220601.448,158542.4489
Prevalence,WHO region,Both,All Ages,Depressive disorders,Number,2019,278666726.6,309206920.1,250770420.2
Prevalence,Senegal,Both,All Ages,Depressive disorders,Number,2019,465404.8961,538010.0819,402784.1581
Prevalence,Isiolo,Both,All Ages,Depressive disorders,Number,2019,6643.01204,7491.443375,5910.207002
Prevalence,Botswana,Both,All Ages,Depressive disorders,Number,2019,92663.93755,107725.1672,80087.56471
Prevalence,Bangladesh,Both,All Ages,Depressive disorders,Number,2019,7219998.226,8286525.259,6264949.874
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Depressive disorders,Number,2019,4190.935631,4788.110353,3661.964111
Prevalence,Marsabit,Both,All Ages,Depressive disorders,Number,2018,14233.3015,16041.36339,12747.72595
Prevalence,Timor-Leste,Both,All Ages,Depressive disorders,Number,2019,30954.99075,36277.37831,26722.39447
Prevalence,Southeast Sulawesi,Both,All Ages,Depressive disorders,Number,2019,59985.70208,67807.58353,52682.54008
Prevalence,Machakos,Both,All Ages,Depressive disorders,Number,2019,44105.6279,48996.59504,39487.31388
Prevalence,Nigeria,Both,All Ages,Depressive disorders,Number,2019,5800001.201,6542641.999,5146558.311
Prevalence,Virginia,Both,All Ages,Depressive disorders,Number,2019,423576.9466,466860.7652,384125.8145
Prevalence,Mato Grosso,Both,All Ages,Depressive disorders,Number,2019,139308.1773,154142.5665,125310.3853
Prevalence,Afghanistan,Both,All Ages,Depressive disorders,Number,2018,1382786.263,1623137.949,1188123.992
Prevalence,Tlaxcala,Both,All Ages,Depressive disorders,Number,2019,47186.60048,52674.89289,42299.58488
Prevalence,North Yorkshire,Both,All Ages,Depressive disorders,Number,2018,30136.75115,33517.42272,27000.3561
Prevalence,Aichi,Both,All Ages,Depressive disorders,Number,2019,184542.0977,202799.7043,167495.5212
Prevalence,Garissa,Both,All Ages,Depressive disorders,Number,2019,32513.93866,36692.93486,28797.97518
Prevalence,East Midlands,Both,All Ages,Depressive disorders,Number,2019,230405.9422,256044.16,206580.075
Prevalence,Nagasaki,Both,All Ages,Depressive disorders,Number,2019,33020.80527,36351.45639,30131.64745
Prevalence,Par?,Both,All Ages,Depressive disorders,Number,2019,293339.2387,328206.2467,261433.4736
Prevalence,Georgia,Both,All Ages,Depressive disorders,Number,2019,514332.4438,567364.3055,464653.6096
Prevalence,Baringo,Both,All Ages,Depressive disorders,Number,2019,22485.0841,25304.07387,20038.80937
Prevalence,Niger,Both,All Ages,Depressive disorders,Number,2019,601439.4256,694195.4871,517810.1034
Prevalence,Torbay,Both,All Ages,Depressive disorders,Number,2018,6411.043298,7139.228065,5772.452414
Prevalence,Haringey,Both,All Ages,Depressive disorders,Number,2018,13212.73587,14926.43783,11736.20049
Prevalence,"Bristol, City of",Both,All Ages,Depressive disorders,Number,2018,21548.55875,24228.87453,19157.87909
Prevalence,TharakaNithi,Both,All Ages,Depressive disorders,Number,2019,5809.188754,6474.862612,5179.396162
Prevalence,North Africa and Middle East,Both,All Ages,Depressive disorders,Number,2019,26381708.37,30292297.9,22961939.05
Prevalence,Rio de Janeiro,Both,All Ages,Depressive disorders,Number,2018,676264.3449,741008.1493,616666.4475
Prevalence,America,Both,All Ages,Depressive disorders,Number,2019,39299785.08,43430749.2,35582072.74
Prevalence,Equatorial Guinea,Both,All Ages,Depressive disorders,Number,2019,63825.29414,75856.84093,54299.06023
Prevalence,Greenland,Both,All Ages,Depressive disorders,Number,2019,3476.521487,3951.361541,3010.673961
Prevalence,South Sumatra,Both,All Ages,Depressive disorders,Number,2019,199848.7172,225623.6681,176315.8178
Prevalence,Amazonas,Both,All Ages,Depressive disorders,Number,2019,139615.8867,155475.5721,125751.4454
Prevalence,Middlesbrough,Both,All Ages,Depressive disorders,Number,2019,6374.950904,7099.089885,5683.777247
Prevalence,Suriname,Both,All Ages,Depressive disorders,Number,2019,28274.70694,32258.66386,24642.7971
Prevalence,Turkana,Both,All Ages,Depressive disorders,Number,2019,47893.01251,54215.93176,42409.15473
Prevalence,Shizuoka,Both,All Ages,Depressive disorders,Number,2019,89229.55779,97519.85681,81339.12232
Prevalence,Coahuila,Both,All Ages,Depressive disorders,Number,2019,114870.5718,127996.093,102287.8699
Prevalence,South Sudan,Both,All Ages,Depressive disorders,Number,2019,313212.5781,361669.3863,270024.9556
Prevalence,Central Kalimantan,Both,All Ages,Depressive disorders,Number,2019,59641.28849,67427.08046,52642.31721
Prevalence,Tamaulipas,Both,All Ages,Depressive disorders,Number,2019,130131.5939,144712.3878,116976.1988
Prevalence,Western Europe,Both,All Ages,Depressive disorders,Number,2019,20011087.03,22143610.64,18020551.71
Prevalence,Colima,Both,All Ages,Depressive disorders,Number,2019,28146.00885,31455.65773,25205.29697
Prevalence,North Tyneside,Both,All Ages,Depressive disorders,Number,2018,10205.03348,11331.49961,9127.671748
Prevalence,New Zealand,Both,All Ages,Depressive disorders,Number,2019,170726.5441,191220.0343,153248.7627
Prevalence,Uzbekistan,Both,All Ages,Depressive disorders,Number,2018,972588.8659,1134593.929,846649.441
Prevalence,Nagano,Both,All Ages,Depressive disorders,Number,2019,50868.85177,55526.39044,46329.81058
Prevalence,Tabasco,Both,All Ages,Depressive disorders,Number,2019,98434.36304,110039.4024,88160.94835
Prevalence,Idaho,Both,All Ages,Depressive disorders,Number,2019,88668.25405,97712.54017,80732.59704
Prevalence,Veracruz de Ignacio de la Llave,Both,All Ages,Depressive disorders,Number,2018,310255.573,342894.2894,280361.177
Prevalence,World Bank Lower Middle Income,Both,All Ages,Depressive disorders,Number,2019,108211664.7,120973334,96565637.8
Prevalence,Chihuahua,Both,All Ages,Depressive disorders,Number,2019,132479.5801,147961.2513,118103.6294
Prevalence,Mauritius,Both,All Ages,Depressive disorders,Number,2019,57638.33014,66158.08879,49858.898
Prevalence,Madagascar,Both,All Ages,Depressive disorders,Number,2019,952023.9104,1112835.916,816976.7973
Prevalence,Cheshire West and Chester,Both,All Ages,Depressive disorders,Number,2018,16226.40017,18103.78641,14508.69478
Prevalence,Stoke-on-Trent,Both,All Ages,Depressive disorders,Number,2018,12094.26122,13416.51741,10825.63685
Prevalence,TransNzoia,Both,All Ages,Depressive disorders,Number,2019,35486.77814,39662.43389,31607.40664
Prevalence,Southeast Asia,Both,All Ages,Depressive disorders,Number,2019,18467383.82,21087408.49,16171993.32
Prevalence,West Sulawesi,Both,All Ages,Depressive disorders,Number,2019,31731.8185,35773.69032,28032.14005
Prevalence,South Tyneside,Both,All Ages,Depressive disorders,Number,2019,7148.893804,7966.424066,6382.086493
Prevalence,Sao Tome and Principe,Both,All Ages,Depressive disorders,Number,2019,6426.667015,7546.066883,5481.645987
Prevalence,Para?ba,Both,All Ages,Depressive disorders,Number,2019,171335.4156,188026.188,156196.8558
Prevalence,Hawaii,Both,All Ages,Depressive disorders,Number,2019,67465.93936,74561.94316,60983.59817
Prevalence,Merton,Both,All Ages,Depressive disorders,Number,2018,9800.756332,11041.43584,8690.717177
Prevalence,Cambodia,Both,All Ages,Depressive disorders,Number,2019,465080.1254,541687.8917,399580.5905
Prevalence,TanaRiver,Both,All Ages,Depressive disorders,Number,2019,9647.599487,10839.29472,8574.169482
Prevalence,Yorkshire and the Humber,Both,All Ages,Depressive disorders,Number,2019,264542.4841,294461.6799,236607.1676
Prevalence,Utah,Both,All Ages,Depressive disorders,Number,2019,180439.873,199421.1762,163808.9011
Prevalence,Saudi Arabia,Both,All Ages,Depressive disorders,Number,2019,1686321.183,1970011.385,1435930.358
Prevalence,Barking and Dagenham,Both,All Ages,Depressive disorders,Number,2018,8975.195617,10092.72221,7973.71489
Prevalence,Gifu,Both,All Ages,Depressive disorders,Number,2019,41468.06321,46763.0534,36935.46357
Prevalence,Newham,Both,All Ages,Depressive disorders,Number,2018,16337.97753,18591.06831,14379.42766
Prevalence,North America,Both,All Ages,Depressive disorders,Number,2019,16574814.5,18226903.23,15065883.28
Prevalence,Kitui,Both,All Ages,Depressive disorders,Number,2019,43005.02958,48018.46333,38595.93299
Prevalence,Gabon,Both,All Ages,Depressive disorders,Number,2019,87764.6649,101675.0462,75308.04613
Prevalence,Malawi,Both,All Ages,Depressive disorders,Number,2019,548763.5824,641128.309,471956.8504
Prevalence,Bengkulu,Both,All Ages,Depressive disorders,Number,2019,45899.22848,51846.78649,40484.0691
Prevalence,Bangka-Belitung Islands,Both,All Ages,Depressive disorders,Number,2019,34133.55336,38412.83588,30151.21147
Prevalence,Nyeri,Both,All Ages,Depressive disorders,Number,2018,32573.16928,36154.15463,29238.10128
Prevalence,Thailand,Both,All Ages,Depressive disorders,Number,2019,2514313.414,2953113.643,2155036.274
Prevalence,Lamu,Both,All Ages,Depressive disorders,Number,2019,4930.28048,5511.028391,4396.742074
Prevalence,Mexico City,Both,All Ages,Depressive disorders,Number,2018,331286.1936,369142.4085,297291.0045
Prevalence,Puerto Rico,Both,All Ages,Depressive disorders,Number,2019,125190.6918,143523.9703,110181.6863
Prevalence,Andorra,Both,All Ages,Depressive disorders,Number,2019,3683.118782,4239.389751,3193.31071
Prevalence,York,Both,All Ages,Depressive disorders,Number,2018,10029.02289,11189.89751,8974.684214
Prevalence,Asia,Both,All Ages,Depressive disorders,Number,2019,157753422.7,174578029.2,141952800.9
Prevalence,Tokushima,Both,All Ages,Depressive disorders,Number,2018,18341.99178,20020.20082,16745.32164
Prevalence,Darlington,Both,All Ages,Depressive disorders,Number,2019,5378.053684,5981.619054,4822.860707
Prevalence,Mississippi,Both,All Ages,Depressive disorders,Number,2019,145572.6157,160695.8575,131081.6236
Prevalence,Nyandarua,Both,All Ages,Depressive disorders,Number,2018,28416.99436,31818.53412,25337.19659
Prevalence,Okayama,Both,All Ages,Depressive disorders,Number,2019,46347.64831,50609.98843,42295.49315
Prevalence,Pernambuco,Both,All Ages,Depressive disorders,Number,2019,454133.8773,498791.5167,413458.4957
Prevalence,Piaui,Both,All Ages,Depressive disorders,Number,2018,128810.3439,142414.3751,116429.1126
Prevalence,Indonesia,Both,All Ages,Depressive disorders,Number,2019,6584642.463,7395182.211,5825706.151
Prevalence,Central Europe,Both,All Ages,Depressive disorders,Number,2019,3770271.811,4254323.889,3356166.962
Prevalence,North Kalimantan,Both,All Ages,Depressive disorders,Number,2018,15011.60004,17045.05418,13233.64499
Prevalence,California,Both,All Ages,Depressive disorders,Number,2019,1643694.33,1828345.419,1493073.417
Prevalence,Tokelau,Both,All Ages,Depressive disorders,Number,2019,41.42933808,48.87043911,34.70785213
Prevalence,Oregon,Both,All Ages,Depressive disorders,Number,2019,206756.3582,227791.5319,187148.9737
Prevalence,African Union,Both,All Ages,Depressive disorders,Number,2019,46149319.51,52850283.82,40423465.86
Prevalence,Yamaguchi,Both,All Ages,Depressive disorders,Number,2019,34526.19307,37844.23377,31329.00585
Prevalence,Gorontalo,Both,All Ages,Depressive disorders,Number,2019,31391.90929,35570.02271,27611.70259
Prevalence,Albania,Both,All Ages,Depressive disorders,Number,2019,79363.18518,91998.02491,69485.55562
Prevalence,Montana,Both,All Ages,Depressive disorders,Number,2018,51434.15719,56473.3151,46862.28076
Prevalence,Austria,Both,All Ages,Depressive disorders,Number,2019,334514.2295,383375.3972,295890.5556
Prevalence,Afghanistan,Both,All Ages,Depressive disorders,Number,2019,1435038.558,1686614.803,1227735.034
Prevalence,West Midlands,Both,All Ages,Depressive disorders,Number,2019,279354.3356,310398.0314,249589.5251
Prevalence,World Bank Low Income,Both,All Ages,Depressive disorders,Number,2019,24676471.15,28320248.87,21445164.63
Prevalence,Democratic Republic of the Congo,Both,All Ages,Depressive disorders,Number,2019,3633864.699,4251436.685,3095029.308
Prevalence,Missouri,Both,All Ages,Depressive disorders,Number,2019,276060.5341,307755.8266,249708.1898
Prevalence,Chiba,Both,All Ages,Depressive disorders,Number,2019,155688.4845,170608.3212,141894.2523
Prevalence,Middle SDI,Both,All Ages,Depressive disorders,Number,2019,83230960.64,92326476.47,74716109.79
Prevalence,Wyoming,Both,All Ages,Depressive disorders,Number,2019,30926.12281,34273.60694,28094.1306
Prevalence,Oxfordshire,Both,All Ages,Depressive disorders,Number,2018,32724.34549,36353.18363,29104.19865
Prevalence,Europe,Both,All Ages,Depressive disorders,Number,2019,36104221.99,39971740.71,32596107.62
Prevalence,San Marino,Both,All Ages,Depressive disorders,Number,2019,1592.093414,1887.175826,1355.450083
Prevalence,Redbridge,Both,All Ages,Depressive disorders,Number,2018,14338.27788,16038.12858,12819.87083
Prevalence,Four World Regions,Both,All Ages,Depressive disorders,Number,2019,279306749.3,309922476.2,251338681.4
Prevalence,Arizona,Both,All Ages,Depressive disorders,Number,2019,373130.6252,409947.7482,338954.6408
Prevalence,Walsall,Both,All Ages,Depressive disorders,Number,2018,13256.41058,14711.69022,11849.73849
Prevalence,Oman,Both,All Ages,Depressive disorders,Number,2019,190945.739,227587.2767,162915.0298
Prevalence,Region of the Americas,Both,All Ages,Depressive disorders,Number,2019,39299785.08,43430749.2,35582072.74
Prevalence,Minnesota,Both,All Ages,Depressive disorders,Number,2019,253739.7352,278822.5188,229506.1568
Prevalence,Meru,Both,All Ages,Depressive disorders,Number,2019,73817.29105,82328.64505,66436.64049
Prevalence,Esp?rito Santo,Both,All Ages,Depressive disorders,Number,2019,168080.3184,184961.7338,152698.6014
Prevalence,Cuba,Both,All Ages,Depressive disorders,Number,2019,543627.3869,617359.0591,475106.884
Prevalence,Kanagawa,Both,All Ages,Depressive disorders,Number,2019,228297.817,249587.84,207421.6651
Prevalence,Riau Islands,Both,All Ages,Depressive disorders,Number,2019,42616.10828,48828.9023,37249.11978
Prevalence,Nyamira,Both,All Ages,Depressive disorders,Number,2019,24458.41019,27425.44779,21708.4402
Prevalence,"Kingston upon Hull, City of",Both,All Ages,Depressive disorders,Number,2018,12407.01498,13903.82858,11055.9238
Prevalence,Ohio,Both,All Ages,Depressive disorders,Number,2019,554804.667,610683.6291,503493.5918
Prevalence,Qatar,Both,All Ages,Depressive disorders,Number,2019,134586.8468,159812.9371,114042.8806
Prevalence,Yamagata,Both,All Ages,Depressive disorders,Number,2019,25935.06539,28964.83471,23261.78598
Prevalence,South-East Asia Region,Both,All Ages,Depressive disorders,Number,2019,70537372.44,78230665.33,63189304.19
Prevalence,Bexley,Both,All Ages,Depressive disorders,Number,2018,11570.68017,12844.37142,10346.68767
Prevalence,OECD Countries,Both,All Ages,Depressive disorders,Number,2019,53733253.38,59170421.93,48686091.93
Prevalence,World Bank Income Levels,Both,All Ages,Depressive disorders,Number,2019,279446450.2,310084718.8,251460316.1
Prevalence,WestPokot,Both,All Ages,Depressive disorders,Number,2019,22551.90077,25605.11173,19952.72271
Prevalence,South West England,Both,All Ages,Depressive disorders,Number,2019,268862.4433,298826.6567,241144.2622
Prevalence,Viet Nam,Both,All Ages,Depressive disorders,Number,2019,2629100.885,3155853.862,2233295.985
Prevalence,Chiapas,Both,All Ages,Depressive disorders,Number,2019,192536.2582,214887.7017,171586.3382
Prevalence,Niigata,Both,All Ages,Depressive disorders,Number,2018,59012.69528,64494.07991,53839.50854
Prevalence,Gambia,Both,All Ages,Depressive disorders,Number,2019,91022.98017,106410.5075,78329.16319
Prevalence,Alaska,Both,All Ages,Depressive disorders,Number,2019,37887.49489,41933.45606,34113.73
Prevalence,Paran?,Both,All Ages,Depressive disorders,Number,2019,487896.1629,533826.4873,443021.1446
Prevalence,European Region,Both,All Ages,Depressive disorders,Number,2019,38707426.13,42912629.8,34891153.88
Prevalence,Kiambu,Both,All Ages,Depressive disorders,Number,2019,79035.64592,88752.31902,70272.49523
Prevalence,Trafford,Both,All Ages,Depressive disorders,Number,2018,11362.52362,12638.77923,10159.42587
Prevalence,Vermont,Both,All Ages,Depressive disorders,Number,2019,31557.60306,34759.13097,28716.42012
Prevalence,Puebla,Both,All Ages,Depressive disorders,Number,2019,226675.9884,251048.7388,203083.7399
Prevalence,Slovenia,Both,All Ages,Depressive disorders,Number,2019,84967.24161,97059.52177,74632.56945
Prevalence,K?chi,Both,All Ages,Depressive disorders,Number,2019,17956.19816,19699.98386,16256.6936
Prevalence,Commonwealth,Both,All Ages,Depressive disorders,Number,2019,91764103.56,102447788.3,81871668.65
Prevalence,South Dakota,Both,All Ages,Depressive disorders,Number,2019,34545.74523,38210.73841,31155.14674
Prevalence,Tocantins,Both,All Ages,Depressive disorders,Number,2019,67058.37902,74008.26767,60360.3949
Prevalence,Wales,Both,All Ages,Depressive disorders,Number,2019,152621.0516,173118.8341,134875.1625
Prevalence,Kansas,Both,All Ages,Depressive disorders,Number,2019,140841.6304,155182.1201,127800.8464
Prevalence,G20,Both,All Ages,Depressive disorders,Number,2019,179282498.7,197002223.7,162937259.4
Prevalence,Nayarit,Both,All Ages,Depressive disorders,Number,2019,44094.41507,49052.46051,39386.22996
Prevalence,Wirral,Both,All Ages,Depressive disorders,Number,2019,15821.83105,17587.97779,14150.81789
Prevalence,Rond?nia,Both,All Ages,Depressive disorders,Number,2019,68331.11744,75735.38547,61516.77497
Prevalence,Nicaragua,Both,All Ages,Depressive disorders,Number,2019,200157.8213,231135.964,174101.5166
Prevalence,Commonwealth High Income,Both,All Ages,Depressive disorders,Number,2019,6086340.588,6745255.853,5472704.332
Prevalence,High-middle SDI,Both,All Ages,Depressive disorders,Number,2018,53848320.94,59495494.66,48773031.45
Prevalence,Akita,Both,All Ages,Depressive disorders,Number,2019,26620.15546,29186.8791,24155.05426
Prevalence,Eastern Mediterranean Region,Both,All Ages,Depressive disorders,Number,2018,27525434.47,31427139.61,23999771.31
Prevalence,West Kalimantan,Both,All Ages,Depressive disorders,Number,2019,117225.1385,132150.3784,103276.0629
Prevalence,Okinawa,Both,All Ages,Depressive disorders,Number,2019,34396.34659,37765.64043,31289.15134
Prevalence,Aceh,Both,All Ages,Depressive disorders,Number,2019,118188.6116,133336.6126,104489.8509
Prevalence,East Nusa Tenggara,Both,All Ages,Depressive disorders,Number,2019,122045.9066,137709.9178,107849.6799
Prevalence,Arkansas,Both,All Ages,Depressive disorders,Number,2019,167085.6161,183856.7601,151560.8278
Prevalence,Stockport,Both,All Ages,Depressive disorders,Number,2019,13665.48347,15228.27835,12210.65089
Prevalence,Busia,Both,All Ages,Depressive disorders,Number,2019,31340.01984,34943.97222,27804.83635
Prevalence,Elgeyo-Marakwet,Both,All Ages,Depressive disorders,Number,2019,9886.070034,10989.88357,8835.304361
Prevalence,Cook Islands,Both,All Ages,Depressive disorders,Number,2019,625.3441999,735.354756,528.758091
Prevalence,Distrito Federal,Both,All Ages,Depressive disorders,Number,2019,126040.3814,139245.7552,113927.3513
Prevalence,Lampung,Both,All Ages,Depressive disorders,Number,2019,201529.8506,227605.7976,177823.4725
Prevalence,Montenegro,Both,All Ages,Depressive disorders,Number,2019,21190.16484,24397.62014,18523.7634
Prevalence,?saka,Both,All Ages,Depressive disorders,Number,2019,226155.9416,248000.8053,204893.9365
Prevalence,Nandi,Both,All Ages,Depressive disorders,Number,2019,31986.71997,35582.34052,28648.90817
Prevalence,African Region,Both,All Ages,Depressive disorders,Number,2019,37412090.79,42601383.74,32860849.23
Prevalence,Narok,Both,All Ages,Depressive disorders,Number,2019,56525.51601,63847.4325,49893.55216
Prevalence,T?ky?,Both,All Ages,Depressive disorders,Number,2019,454777.6395,500652.5181,412799.3892
Prevalence,Reading,Both,All Ages,Depressive disorders,Number,2018,7527.250553,8440.933842,6696.158756
Prevalence,Bermuda,Both,All Ages,Depressive disorders,Number,2019,2597.753903,2978.82635,2277.785223
Prevalence,East of England,Both,All Ages,Depressive disorders,Number,2019,297530.2348,331651.0704,266170.3164
Prevalence,Zacatecas,Both,All Ages,Depressive disorders,Number,2019,56617.25164,63025.57092,50562.68908
Prevalence,Bolton,Both,All Ages,Depressive disorders,Number,2019,13772.62657,15370.60123,12279.43508
Prevalence,Kwale,Both,All Ages,Depressive disorders,Number,2019,28330.26856,31745.70682,25296.39879
Prevalence,Redcar and Cleveland,Both,All Ages,Depressive disorders,Number,2019,6438.99304,7167.85715,5740.904994
Prevalence,Doncaster,Both,All Ages,Depressive disorders,Number,2018,15047.69067,16811.28527,13495.15788
Prevalence,Wandsworth,Both,All Ages,Depressive disorders,Number,2018,16259.98195,18569.41681,14342.14644
Prevalence,Bahia,Both,All Ages,Depressive disorders,Number,2019,554613.2705,611784.4459,500982.512
Prevalence,Kilifi,Both,All Ages,Depressive disorders,Number,2018,47422.21269,52896.95259,42455.94135
Prevalence,Nordic Region,Both,All Ages,Depressive disorders,Number,2019,1194899.527,1319758.456,1080224.713
Prevalence,Ky?to,Both,All Ages,Depressive disorders,Number,2019,65856.30465,71995.48722,60056.64357
Prevalence,Laikipia,Both,All Ages,Depressive disorders,Number,2019,17405.00914,19436.73426,15580.71017
Prevalence,Morelos,Both,All Ages,Depressive disorders,Number,2019,72680.56567,81116.6371,65177.46818
Prevalence,Saitama,Both,All Ages,Depressive disorders,Number,2019,182647.8301,199626.0397,166663.1132
Prevalence,S?o Paulo,Both,All Ages,Depressive disorders,Number,2019,1995874.465,2192591.234,1824070.343
Prevalence,North Dakota,Both,All Ages,Depressive disorders,Number,2019,29551.39497,32627.88843,26772.56602
Prevalence,Wigan,Both,All Ages,Depressive disorders,Number,2018,15894.33312,17761.00821,14247.47412
Prevalence,Luxembourg,Both,All Ages,Depressive disorders,Number,2019,23443.41591,26649.79466,20820.32184
Prevalence,Bungoma,Both,All Ages,Depressive disorders,Number,2019,37502.0819,42271.79269,33187.56074
Prevalence,"Central Europe, Eastern Europe, and Central Asia",Both,All Ages,Depressive disorders,Number,2019,15250199.19,16976847.98,13692947.66
Prevalence,Commonwealth Middle Income,Both,All Ages,Depressive disorders,Number,2019,70562823.83,78390015.75,63103216.23
Prevalence,Hiroshima,Both,All Ages,Depressive disorders,Number,2019,69453.41048,75785.36029,63200.33857
Prevalence,Oaxaca,Both,All Ages,Depressive disorders,Number,2019,144114.2583,160128.8622,129513.0338
Prevalence,Nuevo Le?n,Both,All Ages,Depressive disorders,Number,2019,195133.1761,216126.9379,175143.9111
Prevalence,Eswatini,Both,All Ages,Depressive disorders,Number,2019,42220.57199,49169.49524,36448.19866
Prevalence,Tuvalu,Both,All Ages,Depressive disorders,Number,2019,361.8316225,428.5858408,301.3030015
Prevalence,Shimane,Both,All Ages,Depressive disorders,Number,2019,17714.35344,19409.15537,16157.62366
Prevalence,Durango,Both,All Ages,Depressive disorders,Number,2019,63730.243,70948.05515,57148.67068
Prevalence,European Union,Both,All Ages,Depressive disorders,Number,2019,22476791.19,24895033.59,20238107.15
Prevalence,Guerrero,Both,All Ages,Depressive disorders,Number,2019,123895.4071,138102.8036,111356.4184
Prevalence,Miyazaki,Both,All Ages,Depressive disorders,Number,2019,27396.92273,29948.22269,24920.0695
Prevalence,Oklahoma,Both,All Ages,Depressive disorders,Number,2019,207208.9029,229089.2816,187807.9945
Prevalence,Greater London,Both,All Ages,Depressive disorders,Number,2019,423390.2057,475704.2557,376444.0998
Prevalence,West Nusa Tenggara,Both,All Ages,Depressive disorders,Number,2019,123251.754,139380.4205,109033.2258
Prevalence,Mexico,Both,All Ages,Depressive disorders,Number,2019,4560220.2,5041647.979,4113305.399
Prevalence,Kericho,Both,All Ages,Depressive disorders,Number,2019,17675.52404,19750.61297,15782.26406
